"BAGELS,PLN,ENR,WO/CA PROP (INCL ONION,POPPY,SESAME)",2.75,275.0
"BAGELS,PLN,TSTD,ENR,W/CA PROP (INCL ONION,POPPY,SESAME)",2.95,295.0
"BAGELS,PLN,UNENR,W/CA PROP (INCL ONION,POPPY,SESAME)",2.75,275.0
"BAGELS,PLN,UNENR,WO/CA PROP (INCL ONION,POPPY,SESAME)",2.75,275.0
"BAKING CHOC,M&M MARS,""M&M'S""MILK CHOC MINI BAKING BITS",4.98,498.0
"BAKING CHOC,M&M MARS,""M&M'S""SEMISWEET CHOC MINI BAKING BITS",5.18,518.0
"BAKING CHOC,MEXICAN,SQUARES",4.26,426.0
"BAKING CHOC,UNSWTND,LIQ",4.72,472.0
"BAKING CHOC,UNSWTND,SQUARES",5.22,522.0
"BALSAM-PEAR (BITTER GOURD),LEAFY TIPS,CKD,BLD,DRND,W/SALT",0.35,35.0
"BALSAM-PEAR (BITTER GOURD),LEAFY TIPS,CKD,BLD,DRND,WO/SALT",0.35,35.0
"BALSAM-PEAR (BITTER GOURD),LEAFY TIPS,RAW",0.30,30.0
"BALSAM-PEAR (BITTER GOURD),PODS,CKD,BLD,DRND,W/SALT",0.19,19.0
"BALSAM-PEAR (BITTER GOURD),PODS,CKD,BLD,DRND,WO/SALT",0.19,19.0
"BALSAM-PEAR (BITTER GOURD),PODS,RAW",0.17,17.0
"BAMBOO SHOOTS,CKD,BLD,DRND,W/SALT",0.12,12.0
"BAMBOO SHOOTS,CKD,BLD,DRND,WO/SALT",0.12,12.0
"BAMBOO SHOOTS,CND,DRND SOL",0.19,19.0
"BAMBOO SHOOTS,RAW",0.27,27.0
BANANA CHIPS,5.19,519.0
"BANANAS,DEHYD,OR BANANA PDR",3.46,346.0
"BANANAS,RAW",0.92,92.0
"BANQUET CHICK POT PIE,FRZ ENTREE",1.93,193.0
"BANQUET EX HELP MT LOAF DIN,TOM SAU,MSH POT&CAR W/SAU,FRZ ML",1.35,135.0
"BANQUET EX HELP SALSBRY STK DIN,GRVY,MSH POT&CORN,SAU,FR ML",1.67,167.0
"BANQUET SALISBURY STK ML,GRVY,SALSBRY STK,MSH POT,CORN,FR ML",1.48,148.0
"BANQUET SLICED BF MEAL,W/GRAVY,MSHD POT&PEAS W/SAU,FRZ MEAL",1.06,106.0
"BANQUET TURKEY&GRAVY W/DRSNG MEAL,MSHD POT&CORN W/SAU,FRZ ML",1.07,107.0
"BANQUET VEAL PARMIGIANA ML,TOM SAU,MSHD POT&PEAS&SAU,FRZ ML",1.42,142.0
"BANQUET,OUR ORIGINAL FRIED CHICK MEAL,MSHD POT,CORN,FRZ MEAL",2.06,206.0
"BARBECUE LOAF,PORK,BEEF",1.73,173.0
"BARBER FOODS CHICK BREAST W/BROCCOLI&CHS STUFFING,FRZ ENTREE",1.55,155.0
"BARBER FOODS CHICK CORDON BLEU,FILLED W/CHS&HAM,FRZ ENTREE",2.05,205.0
BARLEY,3.54,354.0
BARLEY FLOUR OR MEAL,3.45,345.0
BARLEY MALT FLOUR,3.61,361.0
"BARLEY,PEARLED,COOKED",1.23,123.0
"BARLEY,PEARLED,RAW",3.52,352.0
"BASIL,FRESH",0.27,27.0
"BASIL,GROUND",2.51,251.2
"BASS,FRESHWATER,MXD SP,CKD,DRY HEAT",1.46,146.0
"BASS,FRSH H2O,MXD SP,RAW",1.14,114.0
"BASS,STRIPED,CKD,DRY HEAT",1.24,124.0
"BASS,STRIPED,RAW",0.97,97.0
"BAY LEAF,CRUMBLED",3.13,313.5
"BEANS,ADZUKI,MATURE SD,CKD,BLD,W/SALT",1.28,128.0
"BEANS,ADZUKI,MATURE SEEDS,CKD,BLD,WO/SALT",1.28,128.0
"BEANS,ADZUKI,MATURE SEEDS,CND,SWTND",2.37,237.0
"BEANS,ADZUKI,MATURE SEEDS,RAW",3.29,329.0
"BEANS,ADZUKI,YOKAN,MATURE SEEDS",2.60,260.0
"BEANS,BAKED,HOME PREPARED",1.51,151.0
"BEANS,BKD,CND,PLN OR VEGETARIAN",0.93,93.0
"BEANS,BKD,CND,W/BF",1.21,121.0
"BEANS,BKD,CND,W/FRANKS",1.42,142.0
"BEANS,BKD,CND,W/PORK",1.06,106.0
"BEANS,BKD,CND,W/PORK&SWT SAU",1.11,111.0
"BEANS,BKD,CND,W/PORK&TOMATO SAU",0.98,98.0
"BEANS,BLACK TURTLE SOUP,MATURE SEEDS,CKD,BLD,W/SALT",1.30,130.0
"BEANS,BLACK TURTLE SOUP,MATURE SEEDS,CKD,BLD,WO/SALT",1.30,130.0
"BEANS,BLACK TURTLE SOUP,MATURE SEEDS,CND",0.91,91.0
"BEANS,BLACK TURTLE SOUP,MATURE SEEDS,RAW",3.39,339.0
"BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT",1.32,132.0
"BEANS,BLACK,MATURE SEEDS,CKD,BLD,WO/SALT",1.32,132.0
"BEANS,BLACK,MATURE SEEDS,RAW",3.41,341.0
"BEANS,CRANBY (ROMAN),MATURE SEEDS,CKD,BLD,W/SALT",1.36,136.0
"BEANS,CRANBY (ROMAN),MATURE SEEDS,CKD,BLD,WO/SALT",1.36,136.0
"BEANS,CRANBY (ROMAN),MATURE SEEDS,CND",0.83,83.0
"BEANS,CRANBY (ROMAN),MATURE SEEDS,RAW",3.35,335.0
"BEANS,FAVA,IN POD,RAW",0.88,88.0
"BEANS,FRENCH,MATURE SEEDS,CKD,BLD,W/SALT",1.29,129.0
"BEANS,FRENCH,MATURE SEEDS,CKD,BLD,WO/SALT",1.29,129.0
"BEANS,FRENCH,MATURE SEEDS,RAW",3.43,343.0
"BEANS,GREAT NORTHERN,MATURE SEEDS,CKD,BLD,W/SALT",1.18,118.0
"BEANS,GREAT NORTHERN,MATURE SEEDS,CKD,BLD,WO/SALT",1.18,118.0
"BEANS,GREAT NORTHERN,MATURE SEEDS,CND",1.14,114.0
"BEANS,GREAT NORTHERN,MATURE SEEDS,RAW",3.39,339.0
"BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CKD,BLD,W/SALT",1.27,127.0
"BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CKD,BLD,WO/SALT",1.27,127.0
"BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CND",0.81,81.0
"BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,RAW",3.33,333.0
"BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,CKD,BLD,W/SALT",1.24,124.0
"BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,CKD,BLD,WO/SALT",1.24,124.0
"BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,RAW",3.30,330.0
"BEANS,KIDNEY,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,W/SALT",0.33,33.0
"BEANS,KIDNEY,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT",0.33,33.0
"BEANS,KIDNEY,MATURE SEEDS,SPROUTED,RAW",0.29,29.0
"BEANS,KIDNEY,RED,MATURE SEEDS,CKD,BLD,W/SALT",1.27,127.0
"BEANS,KIDNEY,RED,MATURE SEEDS,CKD,BLD,WO/SALT",1.27,127.0
"BEANS,KIDNEY,RED,MATURE SEEDS,CND",0.85,85.0
"BEANS,KIDNEY,RED,MATURE SEEDS,RAW",3.37,337.0
"BEANS,KIDNEY,ROYAL RED,MATURE SEEDS,CKD,BLD W/SALT",1.23,123.0
"BEANS,KIDNEY,ROYAL RED,MATURE SEEDS,CKD,BLD,WO/SALT",1.23,123.0
"BEANS,KIDNEY,ROYAL RED,MATURE SEEDS,RAW",3.29,329.0
"BEANS,LIMA,IMMAT SEEDS,CND,REG PK,SOL&LIQUIDS",0.71,71.0
"BEANS,MUNG,MATURE SEEDS,SPROUTED,CND,DRND SOL",0.12,12.0
"BEANS,NAVY,MATURE SEEDS,CKD,BLD,W/SALT",1.42,142.0
"BEANS,NAVY,MATURE SEEDS,CKD,BLD,WO/SALT",1.42,142.0
"BEANS,NAVY,MATURE SEEDS,CND",1.13,113.0
"BEANS,NAVY,MATURE SEEDS,RAW",3.35,335.0
"BEANS,NAVY,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,W/SALT",0.78,78.0
"BEANS,NAVY,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT",0.78,78.0
"BEANS,NAVY,MATURE SEEDS,SPROUTED,RAW",0.67,67.0
"BEANS,PINK,MATURE SEEDS,CKD,BLD,W/SALT",1.49,149.0
"BEANS,PINK,MATURE SEEDS,CKD,BLD,WO/SALT",1.49,149.0
"BEANS,PINK,MATURE SEEDS,RAW",3.43,343.0
"BEANS,PINTO,IMMAT SEEDS,FRZ,CKD,BLD,DRND,W/SALT",1.62,162.0
"BEANS,PINTO,IMMAT SEEDS,FRZ,CKD,BLD,DRND,WO/SALT",1.62,162.0
"BEANS,PINTO,IMMAT SEEDS,FRZ,UNPREP",1.70,170.0
"BEANS,PINTO,MATURE SEEDS,CKD,BLD,W/SALT",1.37,137.0
"BEANS,PINTO,MATURE SEEDS,CKD,BLD,WO/SALT",1.37,137.0
"BEANS,PINTO,MATURE SEEDS,CND",0.86,86.0
"BEANS,PINTO,MATURE SEEDS,RAW",3.40,340.0
"BEANS,PINTO,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,W/SALT",0.22,22.0
"BEANS,PINTO,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT",0.22,22.0
"BEANS,PINTO,MATURE SEEDS,SPROUTED,RAW",0.62,62.0
"BEANS,SHELL,CND,SOL&LIQUIDS",0.30,30.0
"BEANS,SML WHITE,MATURE SEEDS,CKD,BLD,W/SALT",1.42,142.0
"BEANS,SML WHITE,MATURE SEEDS,CKD,BLD,WO/SALT",1.42,142.0
"BEANS,SML WHITE,MATURE SEEDS,RAW",3.36,336.0
"BEANS,SNAP,CND,ALL STYLES,SEASONED,SOL&LIQUIDS",0.16,16.0
"BEANS,SNAP,GREEN,RAW",0.31,31.0
"BEANS,SNAP,GRN VAR,CND,REG PK,SOL&LIQUIDS",0.15,15.0
"BEANS,SNAP,GRN,CKD,BLD,DRND,W/SALT",0.35,35.0
"BEANS,SNAP,GRN,CKD,BLD,DRND,WO/SALT",0.35,35.0
"BEANS,SNAP,GRN,CND,NO SALT,DRND SOL",0.20,20.0
"BEANS,SNAP,GRN,CND,NO SALT,SOL&LIQUIDS",0.15,15.0
"BEANS,SNAP,GRN,CND,REG PK,DRND SOL",0.20,20.0
"BEANS,SNAP,GRN,FRZ,ALL STYLES,UNPREP",0.33,33.0
"BEANS,SNAP,GRN,FRZ,CKD,BLD,DRND WO/SALT",0.28,28.0
"BEANS,SNAP,GRN,FRZ,CKD,BLD,DRND,W/SALT",0.28,28.0
"BEANS,SNAP,YEL,CKD,BLD,DRND,W/SALT",0.35,35.0
"BEANS,SNAP,YEL,CKD,BLD,DRND,WO/SALT",0.35,35.0
"BEANS,SNAP,YEL,CND,NO SALT,DRND SOL",0.20,20.0
"BEANS,SNAP,YEL,CND,NO SALT,SOL&LIQUIDS",0.15,15.0
"BEANS,SNAP,YEL,CND,REG PK,DRND SOL",0.20,20.0
"BEANS,SNAP,YEL,CND,REG PK,SOL&LIQUIDS",0.15,15.0
"BEANS,SNAP,YEL,FRZ,ALL STYLES,UNPREP",0.33,33.0
"BEANS,SNAP,YEL,FRZ,CKD,BLD,DRND,W/SALT",0.28,28.0
"BEANS,SNAP,YEL,FRZ,CKD,BLD,DRND,WO/SALT",0.28,28.0
"BEANS,SNAP,YELLOW,RAW",0.31,31.0
"BEANS,WHITE,MATURE SEEDS,CKD,BLD,W/SALT",1.39,139.0
"BEANS,WHITE,MATURE SEEDS,CKD,BLD,WO/SALT",1.39,139.0
"BEANS,WHITE,MATURE SEEDS,CND",1.17,117.0
"BEANS,WHITE,MATURE SEEDS,RAW",3.33,333.0
"BEANS,WINGED,MATURE SEEDS,CKD,BLD,WO/SALT",1.47,147.0
"BEANS,YEL,MATURE SEEDS,CKD,BLD,W/SALT",1.44,144.0
"BEANS,YEL,MATURE SEEDS,CKD,BLD,WO/SALT",1.44,144.0
"BEANS,YEL,MATURE SEEDS,RAW",3.45,345.0
"BEECHNUTS,DRIED",5.76,576.0
"BEEF BROTH&TOMATO JUC,CND",0.37,37.0
"BEEF JERKY,CHOPD&FORMED",4.10,410.0
"BEEF POT PIE,FRZ ENTREE",2.27,227.0
"BEEF STEW,CANNED ENTREE",0.94,94.0
"BEEF,BRISKET,FLAT HALF,LN&FAT,0""FAT,ALL GRDS,CKD,BRSD",2.15,215.0
"BEEF,BRISKET,FLAT HALF,LN&FAT,1/4""FAT,ALL GRDS,CKD,BRSD",3.64,364.0
"BEEF,BRISKET,FLAT HALF,LN&FAT,1/4""FAT,ALL GRDS,RAW",2.90,290.0
"BEEF,BRISKET,FLAT HALF,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",3.09,309.0
"BEEF,BRISKET,FLAT HALF,LN&FAT,1/8""FAT,ALL GRDS,RAW",2.35,235.0
"BEEF,BRISKET,FLAT HALF,LN,0""FAT,ALL GRDS,CKD,BRSD",1.91,191.0
"BEEF,BRISKET,FLAT HALF,LN,1/4""FAT,ALL GRDS,CKD,BRSD",2.22,222.0
"BEEF,BRISKET,FLAT HALF,LN,1/4""FAT,ALL GRDS,RAW",1.48,148.0
"BEEF,BRISKET,POINT HALF,LN&FAT,0""FAT,ALL GRDS,CKD,BRSD",3.58,358.0
"BEEF,BRISKET,POINT HALF,LN&FAT,1/4""FAT,ALL GRDS,CKD,BRSD",4.04,404.0
"BEEF,BRISKET,POINT HALF,LN&FAT,1/4""FAT,ALL GRDS,RAW",3.31,331.0
"BEEF,BRISKET,POINT HALF,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",3.49,349.0
"BEEF,BRISKET,POINT HALF,LN&FAT,1/8""FAT,ALL GRDS,RAW",2.65,265.0
"BEEF,BRISKET,POINT HALF,LN,0""FAT,ALL GRDS,CKD,BRSD",2.44,244.0
"BEEF,BRISKET,POINT HALF,LN,1/4""FAT,ALL GRDS,CKD,BRSD",2.61,261.0
"BEEF,BRISKET,POINT HALF,LN,1/4""FAT,ALL GRDS,RAW",1.62,162.0
"BEEF,BRISKET,WHL,LN&FAT,0""FAT,ALL GRDS,CKD,BRSD",2.91,291.0
"BEEF,BRISKET,WHL,LN&FAT,1/4""FAT,ALL GRDS,CKD,BRSD",3.85,385.0
"BEEF,BRISKET,WHL,LN&FAT,1/4""FAT,ALL GRDS,RAW",3.12,312.0
"BEEF,BRISKET,WHL,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",3.31,331.0
"BEEF,BRISKET,WHL,LN&FAT,1/8""FAT,ALL GRDS,RAW",2.51,251.0
"BEEF,BRISKET,WHL,LN,0""FAT,ALL GRDS,CKD,BRSD",2.18,218.0
"BEEF,BRISKET,WHL,LN,1/4""FAT,ALL GRDS,CKD,BRSD",2.42,242.0
"BEEF,BRISKET,WHL,LN,ALL GRDS,RAW",1.55,155.0
"BEEF,CARCASS,LN&FAT,CHOIC,RAW",2.91,291.0
"BEEF,CARCASS,LN&FAT,SEL,RAW",2.78,278.0
"BEEF,CHUCK,ARM POT RST,LN&FAT,0""FAT,ALL GRDS,CKD,BRSD",2.80,280.0
"BEEF,CHUCK,ARM POT RST,LN&FAT,0""FAT,CHOIC,CKD,BRSD",2.93,293.0
"BEEF,CHUCK,ARM POT RST,LN&FAT,0""FAT,SEL,CKD,BRSD",2.60,260.0
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/2""FAT,PRIME,CKD,BRSD",3.91,391.0
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/2""FAT,PRIME,RAW",2.94,294.0
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/4""FAT,ALL GRDS,CKD,BRSD",3.32,332.0
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/4""FAT,ALL GRDS,RAW",2.45,245.0
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/4""FAT,CHOIC,CKD,BRSD",3.48,348.0
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/4""FAT,CHOIC,RAW",2.55,255.0
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/4""FAT,SEL,CKD,BRSD",3.15,315.0
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/4""FAT,SEL,RAW",2.34,234.0
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",3.09,309.0
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,ALL GRDS,RAW",2.34,234.0
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",3.23,323.0
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,CHOIC,RAW",2.44,244.0
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,SEL,CKD,BRSD",2.91,291.0
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,SEL,RAW",2.20,220.0
"BEEF,CHUCK,ARM POT RST,LN,0""FAT,ALL GRDS,CKD,BRSD",2.10,210.0
"BEEF,CHUCK,ARM POT RST,LN,0""FAT,CHOIC,CKD,BRSD",2.19,219.0
"BEEF,CHUCK,ARM POT RST,LN,0""FAT,SEL,CKD,BRSD",1.98,198.0
"BEEF,CHUCK,ARM POT RST,LN,1/2""FAT,PRIME,CKD,BRSD",2.61,261.0
"BEEF,CHUCK,ARM POT RST,LN,1/2""FAT,PRIME,RAW",1.54,154.0
"BEEF,CHUCK,ARM POT RST,LN,1/4""FAT,ALL GRDS,CKD,BRSD",2.16,216.0
"BEEF,CHUCK,ARM POT RST,LN,1/4""FAT,ALL GRDS,RAW",1.30,130.0
"BEEF,CHUCK,ARM POT RST,LN,1/4""FAT,CHOIC,CKD,BRSD",2.25,225.0
"BEEF,CHUCK,ARM POT RST,LN,1/4""FAT,CHOIC,RAW",1.37,137.0
"BEEF,CHUCK,ARM POT RST,LN,1/4""FAT,SEL,CKD,BRSD",2.06,206.0
"BEEF,CHUCK,ARM POT RST,LN,1/4""FAT,SEL,RAW",1.23,123.0
"BEEF,CHUCK,BLADE RST,LN&FAT,0""FAT,ALL GRDS,CKD,BRSD",3.34,334.0
"BEEF,CHUCK,BLADE RST,LN&FAT,0""FAT,CHOIC,CKD,BRSD",3.48,348.0
"BEEF,CHUCK,BLADE RST,LN&FAT,0""FAT,SEL,CKD,BRSD",3.13,313.0
"BEEF,CHUCK,BLADE RST,LN&FAT,1/2""FAT,PRIME,CKD,BRSD",4.17,417.0
"BEEF,CHUCK,BLADE RST,LN&FAT,1/2""FAT,PRIME,RAW",3.28,328.0
"BEEF,CHUCK,BLADE RST,LN&FAT,1/4""FAT,ALL GRDS,CKD,BRSD",3.45,345.0
"BEEF,CHUCK,BLADE RST,LN&FAT,1/4""FAT,ALL GRDS,RAW",2.54,254.0
"BEEF,CHUCK,BLADE RST,LN&FAT,1/4""FAT,CHOIC,CKD,BRSD",3.63,363.0
"BEEF,CHUCK,BLADE RST,LN&FAT,1/4""FAT,CHOIC,RAW",2.72,272.0
"BEEF,CHUCK,BLADE RST,LN&FAT,1/4""FAT,SEL,CKD,BRSD",3.26,326.0
"BEEF,CHUCK,BLADE RST,LN&FAT,1/4""FAT,SEL,RAW",2.35,235.0
"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",3.41,341.0
"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,ALL GRDS,RAW",2.48,248.0
"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",3.59,359.0
"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,CHOIC,RAW",2.65,265.0
"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,SEL,CKD,BRSD",3.18,318.0
"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,SEL,RAW",2.30,230.0
"BEEF,CHUCK,BLADE RST,LN,0""FAT,ALL GRDS,CKD,BRSD",2.53,253.0
"BEEF,CHUCK,BLADE RST,LN,0""FAT,CHOIC,CKD,BRSD",2.65,265.0
"BEEF,CHUCK,BLADE RST,LN,0""FAT,SEL,CKD,BRSD",2.38,238.0
"BEEF,CHUCK,BLADE RST,LN,1/2""FAT,PRIME,CKD,BRSD",3.18,318.0
"BEEF,CHUCK,BLADE RST,LN,1/2""FAT,PRIME,RAW",2.03,203.0
"BEEF,CHUCK,BLADE RST,LN,1/4""FAT,ALL GRDS,CKD,BRSD",2.51,251.0
"BEEF,CHUCK,BLADE RST,LN,1/4""FAT,ALL GRDS,RAW",1.49,149.0
"BEEF,CHUCK,BLADE RST,LN,1/4""FAT,CHOIC,CKD,BRSD",2.63,263.0
"BEEF,CHUCK,BLADE RST,LN,1/4""FAT,CHOIC,RAW",1.59,159.0
"BEEF,CHUCK,BLADE RST,LN,1/4""FAT,SEL,CKD,BRSD",2.37,237.0
"BEEF,CHUCK,BLADE RST,LN,1/4""FAT,SEL,RAW",1.39,139.0
"BEEF,COMP OF RTL CUTS,LN&FAT,0""FAT,ALL GRDS,CKD",2.73,273.0
"BEEF,COMP OF RTL CUTS,LN&FAT,0""FAT,CHOIC,CKD",2.83,283.0
"BEEF,COMP OF RTL CUTS,LN&FAT,0""FAT,SEL,CKD",2.61,261.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/2""FAT,PRIME,CKD",4.05,405.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/2""FAT,PRIME,RAW",3.44,344.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/4""FAT,ALL GRDS,CKD",3.05,305.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/4""FAT,ALL GRDS,RAW",2.51,251.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/4""FAT,CHOIC,CKD",3.22,322.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/4""FAT,CHOIC,RAW",2.59,259.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/4""FAT,PRIME,CKD",3.22,322.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/4""FAT,PRIME,RAW",2.88,288.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/4""FAT,SEL,CKD",2.91,291.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/4""FAT,SEL,RAW",2.36,236.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,ALL GRDS,CKD",2.91,291.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,ALL GRDS,RAW",2.34,234.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,CKD",3.01,301.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,RAW",2.43,243.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,PRIME,CKD",2.99,299.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,PRIME,RAW",2.65,265.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,SEL,CKD",2.78,278.0
"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,SEL,RAW",2.23,223.0
"BEEF,COMP OF RTL CUTS,LN,0""FAT,ALL GRDS,CKD",2.11,211.0
"BEEF,COMP OF RTL CUTS,LN,0""FAT,CHOIC,CKD",2.19,219.0
"BEEF,COMP OF RTL CUTS,LN,0""FAT,SEL,CKD",2.01,201.0
"BEEF,COMP OF RTL CUTS,LN,1/2""FAT,PRIME,CKD",2.52,252.0
"BEEF,COMP OF RTL CUTS,LN,1/2""FAT,PRIME,RAW",1.69,169.0
"BEEF,COMP OF RTL CUTS,LN,1/4""FAT,ALL GRDS,CKD",2.16,216.0
"BEEF,COMP OF RTL CUTS,LN,1/4""FAT,ALL GRDS,RAW",1.44,144.0
"BEEF,COMP OF RTL CUTS,LN,1/4""FAT,CHOIC,CKD",2.22,222.0
"BEEF,COMP OF RTL CUTS,LN,1/4""FAT,CHOIC,RAW",1.50,150.0
"BEEF,COMP OF RTL CUTS,LN,1/4""FAT,PRIME,CKD",2.41,241.0
"BEEF,COMP OF RTL CUTS,LN,1/4""FAT,PRIME,RAW",1.78,178.0
"BEEF,COMP OF RTL CUTS,LN,1/4""FAT,SEL,CKD",2.05,205.0
"BEEF,COMP OF RTL CUTS,LN,1/4""FAT,SEL,RAW",1.41,141.0
"BEEF,CURED,BRKFST STRIPS,CKD",4.49,449.0
"BEEF,CURED,BRKFST STRIPS,RAW OR UNHTD",4.06,406.0
"BEEF,CURED,CORNED BF,BRISKET,CKD",2.51,251.0
"BEEF,CURED,CORNED BF,BRISKET,RAW",1.98,198.0
"BEEF,CURED,CORNED BF,CND",2.50,250.0
"BEEF,CURED,DRIED BEEF",1.65,165.0
"BEEF,CURED,LUNCHEON MEAT,JELLIED",1.11,111.0
"BEEF,CURED,PASTRAMI",3.49,349.0
"BEEF,CURED,SAUSAGE,CKD,SMOKED",3.12,312.0
"BEEF,CURED,SMOKED,CHOPD BF",1.33,133.0
"BEEF,CURED,THIN-SLICED BF",1.77,177.0
"BEEF,FLANK,LN&FAT,0""FAT,CHOIC,CKD,BRLD",2.26,226.0
"BEEF,FLANK,LN&FAT,0""FAT,CHOIC,CKD,BRSD",2.63,263.0
"BEEF,FLANK,LN&FAT,0""FAT,CHOIC,RAW",1.80,180.0
"BEEF,FLANK,LN,0""FAT,CHOIC,CKD,BRLD",2.07,207.0
"BEEF,FLANK,LN,0""FAT,CHOIC,CKD,BRSD",2.37,237.0
"BEEF,FLANK,LN,0""FAT,CHOIC,RAW",1.54,154.0
"BEEF,GROUND,EX LN,(APPROX 17% FAT),RAW",2.34,234.0
"BEEF,GROUND,EX LN,CKD,BKD,MED",2.50,250.0
"BEEF,GROUND,EX LN,CKD,BKD,WELL DONE",2.74,274.0
"BEEF,GROUND,EX LN,CKD,BRLD,MED",2.56,256.0
"BEEF,GROUND,EX LN,CKD,BRLD,WELL DONE",2.65,265.0
"BEEF,GROUND,EX LN,CKD,PAN-FRIED,MED",2.55,255.0
"BEEF,GROUND,EX LN,CKD,PAN-FRIED,WELL DONE",2.63,263.0
"BEEF,GROUND,LN,(APPROX 21% FAT),RAW",2.64,264.0
"BEEF,GROUND,LN,CKD,BKD,MED",2.68,268.0
"BEEF,GROUND,LN,CKD,BKD,WELL DONE",2.92,292.0
"BEEF,GROUND,LN,CKD,BRLD,MED",2.72,272.0
"BEEF,GROUND,LN,CKD,BRLD,WELL DONE",2.80,280.0
"BEEF,GROUND,LN,CKD,PAN-FRIED,MED",2.75,275.0
"BEEF,GROUND,LN,CKD,PAN-FRIED,WELL DONE",2.77,277.0
"BEEF,GROUND,PATTIES,FRZ,(APPROX 23% FAT),RAW",2.82,282.0
"BEEF,GROUND,PATTIES,FRZ,CKD,BRLD,MED",2.82,282.0
"BEEF,GROUND,REG,(APPROX 27% FAT),RAW",3.10,310.0
"BEEF,GROUND,REG,CKD,BKD,MED",2.87,287.0
"BEEF,GROUND,REG,CKD,BKD,WELL DONE",3.17,317.0
"BEEF,GROUND,REG,CKD,BRLD,MED",2.89,289.0
"BEEF,GROUND,REG,CKD,BRLD,WELL DONE",2.92,292.0
"BEEF,GROUND,REG,CKD,PAN-FRIED,MED",3.06,306.0
"BEEF,GROUND,REG,CKD,PAN-FRIED,WELL DONE",2.86,286.0
"BEEF,RIB,EYE,SML END (RIBS 10-12),LN&FAT,0""FAT,CHOIC,RAW",2.74,274.0
"BEEF,RIB,EYE,SML END (RIBS 10-12),LN&FAT,1/8""FAT,CHOIC,CKD,B",3.00,300.0
